epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1586698532,04/12/2020 15:35:32 +02:00,4,40.4471,-79.9295,15232,Industrial sulfurous pestilence Easter air,,
1586698595,04/12/2020 15:36:35 +02:00,3,40.3906,-80.0497,15216,Woodsmoke ,Burning nose throat ,"Should be regulations in crowded urban areas chimneys must be checked cleaned yearly, regulations on what wood to use, ensure chimney height high enough and during a global pandemic which destroys respiratory system NO BURNING"
1586699881,04/12/2020 15:58:01 +02:00,4,40.4116,-79.9779,15210,Industrial,"Scratchy throat, hard to breath",Pretty awful we allow this kind of air pollution during a time of respiratory pandemic is occurring. 
1586701198,04/12/2020 16:19:58 +02:00,3,40.4202,-79.9245,15217,Acrid,,
1586701413,04/12/2020 16:23:33 +02:00,5,40.4571,-80.0049,15212,AGH helicopter exhaust ,Headache ,
1586701471,04/12/2020 16:24:31 +02:00,5,40.4576,-80.004,15212,Fucking fuel from Allegheny General Hospital lifeflight helicopter!!!,Choking on fumes from idling helicopter,Poisonous fumes covering neighborhood 
1586701673,04/12/2020 16:27:53 +02:00,3,40.4567,-79.9177,15206,,,
1586701872,04/12/2020 16:31:12 +02:00,3,40.4286,-79.8842,15218,Acrid sulfur.,,
1586701880,04/12/2020 16:31:20 +02:00,4,40.4364,-79.9177,15217,Sulfur ,Throat inflammation ,
1586702024,04/12/2020 16:33:44 +02:00,5,40.4457,-79.9298,15217,Sulphur,Headache nosebleed,
1586702120,04/12/2020 16:35:20 +02:00,3,40.4647,-79.9647,15201,,,
1586702217,04/12/2020 16:36:57 +02:00,5,40.3859,-79.9612,15227,Hydrogen sulfide,"Headache, eye irritation ",
1586702373,04/12/2020 16:39:33 +02:00,4,40.3504,-79.9118,15122,Tar,,
1586702568,04/12/2020 16:42:48 +02:00,4,40.4369,-79.9821,15219,,,
1586702934,04/12/2020 16:48:54 +02:00,3,40.4283,-79.9206,15217,Sulphur Dioxide from the Claritin Coke Works,,Shut it down 
1586703093,04/12/2020 16:51:33 +02:00,5,40.4525,-79.9363,15232,,,
1586703237,04/12/2020 16:53:57 +02:00,5,40.4455,-79.9302,15217,Sulphur?,"Headache, sinus pain, nausea",Every Sunday during a pandemic? Happy Easter US Steel
1586703955,04/12/2020 17:05:55 +02:00,5,40.4565,-80.0064,15212,"Industrial 
",,
1586704413,04/12/2020 17:13:33 +02:00,4,40.4193,-79.8704,15221,SO2,,
1586704635,04/12/2020 17:17:15 +02:00,3,40.5568,-80.0629,15237,Sulfur.  Hydrogen Sulfide.  Clairton Coke Works.,Sore throat ,
1586704697,04/12/2020 17:18:17 +02:00,4,40.4169,-79.9728,15210,Disgusting sewer smell,Irritation that I can't fully enjoy the outdoors,
1586705297,04/12/2020 17:28:17 +02:00,2,40.3113,-79.8268,15135,exhaust,,
1586706078,04/12/2020 17:41:18 +02:00,4,40.4253,-79.9248,15217,Industrial,,
1586706696,04/12/2020 17:51:36 +02:00,3,40.5353,-80.0472,15237,Industrial,,
1586707242,04/12/2020 18:00:42 +02:00,5,40.4251,-79.881,15218,Gross,Coming thru windows,
1586707256,04/12/2020 18:00:56 +02:00,3,40.44,-79.9158,15217,Rotten eggs,"Runny eyes, sore throat, trouble breathing",
1586707317,04/12/2020 18:01:57 +02:00,3,40.3674,-79.7995,15137,Industrial,,
1586707355,04/12/2020 18:02:35 +02:00,2,40.3065,-79.9104,15025,,,
1586707424,04/12/2020 18:03:44 +02:00,1,40.5159,-80.1601,15108,,,
1586708811,04/12/2020 18:26:51 +02:00,3,40.4418,-79.9275,15217,Coke works,Throat irritation,
1586709069,04/12/2020 18:31:09 +02:00,5,40.3727,-80.0321,15228,Industrial,Headache,
1586709425,04/12/2020 18:37:05 +02:00,4,40.4267,-79.8825,15218,"Industrial, exhaust","Nausea, burning nose",
1586709528,04/12/2020 18:38:48 +02:00,4,40.4618,-79.9398,15224,,,
1586709781,04/12/2020 18:43:01 +02:00,4,40.46,-79.9599,15213,Industrial,,"Noticed this an hour ago, just reporting it now"
1586709859,04/12/2020 18:44:19 +02:00,5,40.3054,-79.8706,15037,Clairton Coke Works,,
1586709988,04/12/2020 18:46:28 +02:00,5,40.4161,-79.8782,15218,Sulphur industry ,Headaches sore throat ,
1586711049,04/12/2020 19:04:09 +02:00,2,40.5109,-79.8692,15238,Industrial sulfur ,,
1586711113,04/12/2020 19:05:13 +02:00,3,40.4689,-79.925,15206,"Industrial
",,
1586711595,04/12/2020 19:13:15 +02:00,5,40.4263,-79.8631,15221,Industrial ,Sore throat,"How dare these factories pollute on Easter!! It’s a beautiful sunny day and I don’t want to be outside because the air stinks , not to mention how dangerous it is for every living creature......totally disgusting + unforgivable"
1586712937,04/12/2020 19:35:37 +02:00,5,40.4022,-79.8571,15104,"Industrial, horrendous.",Sickening,Happy Easter
1586712972,04/12/2020 19:36:12 +02:00,4,40.4167,-79.8462,15221,Rancid eggy farts,"Scratchy throat, headache, stress & anxiety. The smell is coming into the house and we can’t escape it - this is always unacceptable, but especially so under the stay at home order ",
1586713369,04/12/2020 19:42:49 +02:00,5,40.4188,-79.8479,15221,Sulfur egg stench ,Can’t breathe. Can’t leave my neighborhood ,"We’re stuck in our homes due a respiratory pandemic. Then we are stuck to be toxic prisoners of the air we breathe inside and out, because US steel is polluting our air, ruining our lungs. The government is not here to help us!!! "
1586713383,04/12/2020 19:43:03 +02:00,4,40.3059,-80.0455,15102,heavy smoke,,
1586713875,04/12/2020 19:51:15 +02:00,1,40.4276,-79.9392,15207,,,
1586714427,04/12/2020 20:00:27 +02:00,1,40.4771,-79.9257,15206,,,
1586714448,04/12/2020 20:00:48 +02:00,1,40.4664,-79.7165,15239,,,
1586714457,04/12/2020 20:00:57 +02:00,3,40.4425,-79.8365,15235,,,
1586714890,04/12/2020 20:08:10 +02:00,1,40.3059,-79.8807,15025,,,Just like a pasture of roses
1586716948,04/12/2020 20:42:28 +02:00,2,40.5093,-80.0774,15202,Industrial,,Wind is blowing but occasional whiff of stale dry odor of industrial sorce.
1586718397,04/12/2020 21:06:37 +02:00,3,40.3125,-79.8572,15133,Industrial ,"Eye irritation, headache",
1586719357,04/12/2020 21:22:37 +02:00,4,40.3469,-79.893,15034,,,If we are to be staying home to maintain best public health... maybe don’t make people who can’t afford to move smell industrial poison: 
1586720612,04/12/2020 21:43:32 +02:00,4,40.3451,-79.8172,15131,,,
1586721361,04/12/2020 21:56:01 +02:00,4,40.3017,-80.0607,15102,Industrial smoke soot,"Disgusted, eyes skin lungs burn",
1586721637,04/12/2020 22:00:37 +02:00,1,40.3876,-80.0423,15216,,,
1586722744,04/12/2020 22:19:04 +02:00,2,40.3891,-80.0422,15216,Woodsmoke ,,
1586723547,04/12/2020 22:32:27 +02:00,5,40.4174,-79.8364,15112,"Sulpur from steel mills, illegal fire burning again !",Headaches stuffy nose  sore throats ,
1586726097,04/12/2020 23:14:57 +02:00,1,40.3174,-79.9939,15236,,,
1586727275,04/12/2020 23:34:35 +02:00,3,40.4486,-79.9088,15208,,,
1586727453,04/12/2020 23:37:33 +02:00,4,40.4544,-79.9339,15232,Clairton ,,
1586728057,04/12/2020 23:47:37 +02:00,4,40.4441,-79.8938,15221,,,
1586728855,04/13/2020 00:00:55 +02:00,4,40.39,-80.0391,15216,Industrial ,,On Easter?!!!!!!!
1586728998,04/13/2020 00:03:18 +02:00,5,40.496,-79.9048,15215,Sulfuric chemical bitter ,Headache eyes nose and throat irritation ,
1586732511,04/13/2020 01:01:51 +02:00,3,40.425,-79.9355,15217,,,
1586733507,04/13/2020 01:18:27 +02:00,4,40.364,-79.9739,15227,"Woodsmoke, ""thick, heavy""",Headache,
1586734140,04/13/2020 01:29:00 +02:00,4,40.4645,-80.0081,15214,Woodsmoke,"Runny nose, sneazing, coughing","Someone in the neighborhood keeps burning 24-7, practically! Sometimes it's worse than others. I can't go outside and am worried about my cat inhaling the fumes. Today isn't as bad as previous days but it's still bad enough to have to stay in with windows shut. And even then I smell it and my respiratory system is agitated. "
1586734198,04/13/2020 01:29:58 +02:00,5,40.5617,-80.0138,15237,"Very strong odor, like rotting food",,Smells like rotting food/ rotting animal
1586734846,04/13/2020 01:40:46 +02:00,3,40.445,-79.9086,15208,Industrial ,Heart racing,
1586736004,04/13/2020 02:00:04 +02:00,3,40.4646,-79.9432,15224,,,
1586736012,04/13/2020 02:00:12 +02:00,3,40.4647,-79.9439,15224,,,
1586747295,04/13/2020 05:08:15 +02:00,1,40.4617,-79.9345,15206,,,
1586747632,04/13/2020 05:13:52 +02:00,3,40.4208,-79.9015,15218,Rotten eggs,,
1586764495,04/13/2020 09:54:55 +02:00,3,40.4491,-79.9055,15208,,,
1586768950,04/13/2020 11:09:10 +02:00,1,40.4446,-79.8986,15208,,,
1586772975,04/13/2020 12:16:15 +02:00,3,40.401,-79.8416,15104,"Smelly, smell, smell - you know what it is - rotten eggs creeping in with the dawn","Runny nose, eyes irritated - mental health status = anxious about the contributions this has to my respiratory system",Please give residents a break from this during the pandemic.
1586774692,04/13/2020 12:44:52 +02:00,4,40.4359,-79.8868,15218,Sulfur ,"Sore throar, shortness of breath",
1586774720,04/13/2020 12:45:20 +02:00,4,40.4376,-79.8869,15218,Sulfur ,"Sore throat, shortness of breath",
1586776917,04/13/2020 13:21:57 +02:00,2,40.4557,-79.951,15213,,,
1586782063,04/13/2020 14:47:43 +02:00,4,40.4511,-79.9023,15208,Sulfur,,
1586782351,04/13/2020 14:52:31 +02:00,2,40.4666,-79.9238,15206,,,
1586783557,04/13/2020 15:12:37 +02:00,2,40.4841,-80.0488,15212,,,
1586783571,04/13/2020 15:12:51 +02:00,1,40.5322,-80.0147,15237,,,
1586785060,04/13/2020 15:37:40 +02:00,1,40.4436,-79.7057,15146,,,
1586786645,04/13/2020 16:04:05 +02:00,5,40.6099,-79.7244,15065,,,
1586789325,04/13/2020 16:48:45 +02:00,5,40.3478,-79.8921,15034,Industrial,,It stinks. 
1586794936,04/13/2020 18:22:16 +02:00,1,40.5512,-80.0028,15237,,,Lots of rain today
1586805041,04/13/2020 21:10:41 +02:00,5,40.3309,-79.8656,15133,Industrial burning rubber,Sinus irritation ,There are 30-40mph wind gusts yet the stench from Clairton works is palatable!!!
1586805478,04/13/2020 21:17:58 +02:00,4,40.4377,-79.8757,15221,"Rotten , gas smells ",Headache ,
1586806981,04/13/2020 21:43:01 +02:00,4,40.4775,-79.9581,15201,,,
1586808939,04/13/2020 22:15:39 +02:00,1,40.306,-80.0487,15102,,,
1586811520,04/13/2020 22:58:40 +02:00,3,40.4005,-79.8751,15122,sulfur dioxide,,
1586812515,04/13/2020 23:15:15 +02:00,4,40.4415,-79.8986,15221,,,
1586813210,04/13/2020 23:26:50 +02:00,3,40.3835,-79.8562,15110,sulfur dioxide,,
1586814253,04/13/2020 23:44:13 +02:00,1,40.3344,-80.0314,15102,,,
1586814764,04/13/2020 23:52:44 +02:00,1,40.4567,-79.8558,15235,,,
1586818942,04/14/2020 01:02:22 +02:00,1,40.3224,-80.0686,15241,,,
1586819127,04/14/2020 01:05:27 +02:00,1,40.5483,-79.9664,15116,,,It’s spring!
1586822963,04/14/2020 02:09:23 +02:00,4,40.2624,-79.9165,15025,,,
1586836458,04/14/2020 05:54:18 +02:00,3,40.3649,-79.8636,15122,Rotten eggs,,
1586862243,04/14/2020 13:04:03 +02:00,1,40.3058,-79.8767,15025,,,Smells like a pasture of roses
1586864438,04/14/2020 13:40:38 +02:00,2,40.4565,-79.9505,15213,,,
1586864464,04/14/2020 13:41:04 +02:00,1,40.457,-79.9508,15213,,,
1586865181,04/14/2020 13:53:01 +02:00,3,40.4678,-79.928,15206,Rotten eggs,,
1586869666,04/14/2020 15:07:46 +02:00,1,40.4652,-79.8603,15235,,,
1586869900,04/14/2020 15:11:40 +02:00,2,40.4856,-80.0477,15212,,,
1586872499,04/14/2020 15:54:59 +02:00,1,40.3413,-79.8985,15122,,,
1586878208,04/14/2020 17:30:08 +02:00,5,40.2608,-79.9183,15025,,,
1586878264,04/14/2020 17:31:04 +02:00,3,40.2526,-79.8182,15037,,,
1586891864,04/14/2020 21:17:44 +02:00,1,40.4425,-79.7076,15146,,,
1586898629,04/14/2020 23:10:29 +02:00,4,40.3066,-80.0472,15102,extremely heavy wood smoke,,
1586900477,04/14/2020 23:41:17 +02:00,4,40.3885,-80.0411,15216,Woodsmoke ,"Sneezing, coughing ",Really nice that people can continue to release nanoparticles into the air during a respiratory pandemic.  You stink!!!!
1586905472,04/15/2020 01:04:32 +02:00,3,40.4639,-79.9432,15224,,"nasal congestion, pressure behind eyes, clogged ears",This was a two-neti-pot day even though I'm back on the Flonase boat :-\
1586907969,04/15/2020 01:46:09 +02:00,1,40.3963,-80.0481,15216,,,
1586911383,04/15/2020 02:43:03 +02:00,5,40.3885,-80.0424,15216,Fire pit,So nice to have fine particles released into the air during a respiratory pandemic.,
1586916421,04/15/2020 04:07:01 +02:00,3,40.4016,-79.8422,15104,Mon Valley Works is farting and belching noxious rotten eggs,Eye and nose irritation,
1586946646,04/15/2020 12:30:46 +02:00,4,40.3276,-79.886,15045,Industrial,Headache cough,
1586947667,04/15/2020 12:47:47 +02:00,1,40.4286,-79.9186,15217,,,
1586955100,04/15/2020 14:51:40 +02:00,1,40.3309,-79.9016,15122,,,Thanks U.S.A. for clean manufacturing unlike China.
1586956761,04/15/2020 15:19:21 +02:00,2,40.3921,-80.0475,15216,Sour,Difficult to breathe (I have asthma),
1586960325,04/15/2020 16:18:45 +02:00,3,40.4459,-79.9279,15217,Worse last noght and this morning ,Asthma attack first thing ,I haven’t had an any asthma this last few weeks or more. The sky is turning Cluent but the air is not ok 
1586960696,04/15/2020 16:24:56 +02:00,4,40.4452,-79.9271,15217,Industrial ,Head ache asthma ,"April 2 April 5 and today- is clariton coke works running full steam? On these days and or the mills? Are they being safe about social distancing at the plants ? Harvard medical reports more deaths in highly polities areas from covid 19
"
1586979775,04/15/2020 21:42:55 +02:00,4,40.4274,-79.882,15218,Wood smoke.,,
1586980624,04/15/2020 21:57:04 +02:00,4,40.4146,-80.0497,15220,Woodsmoke ,Sore throat burning ,Very bad 
1586981490,04/15/2020 22:11:30 +02:00,3,40.3071,-80.0456,15102,wood,,
1586983190,04/15/2020 22:39:50 +02:00,3,40.389,-80.0515,15216,Woodsmoke on windy day,Hurts throat nose ,Respiratory pandemic -has anyone heard about this?
1586985375,04/15/2020 23:16:15 +02:00,3,40.3914,-80.0516,15216,Wood,Chest pains ,Absorbed into house 
1587002093,04/16/2020 03:54:53 +02:00,4,40.4774,-79.9539,15201,industrial,,
1587004806,04/16/2020 04:40:06 +02:00,4,40.4769,-79.9571,15201,M&T plant,"Who knows what damage it’s doing to my lungs, brain, body. But I doubt it’s good",
1587034230,04/16/2020 12:50:30 +02:00,3,40.486,-80.0473,15212,,,
1587035025,04/16/2020 13:03:45 +02:00,4,40.4464,-79.9284,15217,Industrial ," asthmatic morning started a six, ","I slept eith my window open a crack, the air quality is plummeting into toxins. Help is governor wolfe help ya mayor Peduto "
1587035068,04/16/2020 13:04:28 +02:00,1,40.4368,-80.0498,15205,,,
1587035246,04/16/2020 13:07:26 +02:00,3,40.4293,-79.8959,15218,Sulfur,Dry eyes,
1587039780,04/16/2020 14:23:00 +02:00,3,40.3859,-79.8236,15137,Acrid sulfur air come up from ET.,,
1587042256,04/16/2020 15:04:16 +02:00,4,40.4169,-79.8343,15112,"Industrial, sulphur",Headache coughing ,Started early thus morning 5am woke up whole household 
1587042329,04/16/2020 15:05:29 +02:00,1,40.4423,-79.7063,15146,,,
1587045712,04/16/2020 16:01:52 +02:00,1,40.4608,-79.9483,15224,,,
1587045736,04/16/2020 16:02:16 +02:00,4,40.4107,-79.9066,15120,Norfolk Southern train idling under my apartment bedroom.,Choking,
1587050518,04/16/2020 17:21:58 +02:00,2,40.4225,-79.9334,15217,Light industrial ,Headache,
1587051295,04/16/2020 17:34:55 +02:00,2,40.3052,-79.9067,15025,,,
1587058004,04/16/2020 19:26:44 +02:00,3,40.4659,-79.9431,15224,industrial,"sinus congestion, pressure behind eyes, runny nose/eyes",
1587068756,04/16/2020 22:25:56 +02:00,1,40.3072,-80.0454,15102,,,
1587073891,04/16/2020 23:51:31 +02:00,1,40.5315,-80.0165,15237,,,
1587078071,04/17/2020 01:01:11 +02:00,1,40.588,-80.0553,15237,,,Smells fine.
1587084215,04/17/2020 02:43:35 +02:00,2,40.3063,-79.9075,15025,,,
1587093562,04/17/2020 05:19:22 +02:00,4,40.4467,-79.9327,15232,Stinky dog,,
1587114269,04/17/2020 11:04:29 +02:00,4,40.4155,-79.8794,15218,Rotten eggs,"Headache, sore throat ",
1587114397,04/17/2020 11:06:37 +02:00,4,40.4857,-80.0466,15212,,,
1587114780,04/17/2020 11:13:00 +02:00,3,40.4264,-79.9366,15217,,,
1587115924,04/17/2020 11:32:04 +02:00,5,40.4326,-79.8777,15218,Industrial ,Nausea,
1587117218,04/17/2020 11:53:38 +02:00,5,40.4304,-79.9264,15217,Industrial,,Same culprit. We all know who it is. How is it possible for them to discharge filth on us constantly? 
1587119087,04/17/2020 12:24:47 +02:00,4,40.4546,-79.9324,15232,Sulfur,Headache,
1587119144,04/17/2020 12:25:44 +02:00,4,40.4246,-79.9013,15218,Industrial mixed with moth balls,,
1587119389,04/17/2020 12:29:49 +02:00,4,40.4227,-79.92,15217,,,
1587119922,04/17/2020 12:38:42 +02:00,3,40.4518,-79.9255,15232,"Sulfur, rotten eggs, industial",Interrupted sleep ,
1587120113,04/17/2020 12:41:53 +02:00,4,40.427,-79.883,15218,Acrid sulfur pulling into house. Very apparent on first floor. Indoor and outdoor PM have rissen sharply. Winds last two hours are out of south.,,
1587120500,04/17/2020 12:48:20 +02:00,3,40.4474,-79.9003,15208,Industrial ,,
1587120557,04/17/2020 12:49:17 +02:00,5,40.4757,-79.9207,15206,eggs/gas,,
1587120591,04/17/2020 12:49:51 +02:00,5,40.4471,-79.9026,15208,Sulfur,Difficult to breathe ,
1587120620,04/17/2020 12:50:20 +02:00,4,40.4319,-79.9171,15217,Rotten eggs,,
1587121173,04/17/2020 12:59:33 +02:00,4,40.4278,-79.8974,15218,Sulfur ,"Dry eyes, headache ",
1587121462,04/17/2020 13:04:22 +02:00,4,40.3288,-79.8863,15045,Industrial,Headache scratchy throat,
1587121478,04/17/2020 13:04:38 +02:00,4,40.326,-79.8828,15045,,,
1587121555,04/17/2020 13:05:55 +02:00,3,40.445,-79.9085,15208,Industrial,Sore throat,
1587121649,04/17/2020 13:07:29 +02:00,4,40.4553,-79.8547,15235,,,
1587122432,04/17/2020 13:20:32 +02:00,3,40.4517,-79.9047,15208,Paint and chemical ,,
1587122447,04/17/2020 13:20:47 +02:00,4,40.4343,-79.8948,15218,Sulphur,,"Ahh, the smell of napalmin the morning!"
1587122497,04/17/2020 13:21:37 +02:00,5,40.4548,-79.9245,15232,,,
1587122544,04/17/2020 13:22:24 +02:00,3,40.4465,-79.8928,15221,,,
1587123197,04/17/2020 13:33:17 +02:00,4,40.4768,-79.9225,15206,"Sulfur, industrial ",,
1587123283,04/17/2020 13:34:43 +02:00,3,40.4622,-79.9333,15206,Clariton Coke Plant Stink,,I can smell it indoors... this is not okay 
1587123307,04/17/2020 13:35:07 +02:00,3,40.3858,-79.9147,15120,Industrial ,,
1587123433,04/17/2020 13:37:13 +02:00,5,40.4281,-79.9168,15217,Industrial,Sore throat. Lungs hurt,
1587123763,04/17/2020 13:42:43 +02:00,4,40.4691,-79.9289,15206,Rotten eggs,,
1587123784,04/17/2020 13:43:04 +02:00,5,40.4493,-79.9317,15232,US Shiteel,,
1587123840,04/17/2020 13:44:00 +02:00,4,40.4339,-79.9092,15217,Industrial,,
1587124293,04/17/2020 13:51:33 +02:00,4,40.529,-79.9654,15116,"Industrial 
",,
1587124667,04/17/2020 13:57:47 +02:00,4,40.4474,-79.9062,15208,Industrial rotten egg,,
1587124885,04/17/2020 14:01:25 +02:00,4,40.4327,-79.8927,15218,Industrial exhaust ,,
1587125205,04/17/2020 14:06:45 +02:00,3,40.4265,-79.9361,15217,"Industrial, Acrid","Sore throat, eye irritation","We live on Beechwood Blvd, so all of this industrial pollution is in addition to the normal smell of exhaust. I have been diagnosed with asthma and my doctor has now recommended that I carry an albuterol inhaler with me wherever I go. I've lived in Pittsburgh for over 30 years. I'm not a smoker. I'm not a talker. And I'm not a midnight joker either. And I'm not joking around when I say that Pittsburgh is the reason I have to carry this albuterol inhaler around. The fact that these males have gone back to polluting our air in the middle of a viral pandemic is beyond unthinkable. I can't begin to tell you how infuriating it is to know these companies are putting our lives at risk just to make a buck. 

We know that air pollution increases the chance of getting COVID-19 and what they're putting into our air, water, and land include many things that we also know to be carcinogenic. The people of this area deserve so much better then this and I personally went to express my disappointment in the ACHD. More can be done. 

These mills, whether they are inside Allegheny County or not, are having a huge impact on the quality of life here in Allegheny County. We should have some way of legally defending ourselves from this nonsense."
1587125307,04/17/2020 14:08:27 +02:00,5,40.4538,-79.9325,15232,Clairton ,,
1587125526,04/17/2020 14:12:06 +02:00,4,40.3832,-79.9115,15120,Industrial ,,
1587125607,04/17/2020 14:13:27 +02:00,1,40.5319,-80.0133,15237,,,
1587125717,04/17/2020 14:15:17 +02:00,3,40.4611,-79.9394,15224,,,
1587125854,04/17/2020 14:17:34 +02:00,5,40.4435,-79.9294,15217,,,
1587125875,04/17/2020 14:17:55 +02:00,4,40.4305,-79.9243,15217,,,
1587125885,04/17/2020 14:18:05 +02:00,4,40.4196,-79.9223,15217,burning plastic/chemicals,,
1587126018,04/17/2020 14:20:18 +02:00,5,40.4439,-79.9333,15217,"Sulfurous, rotten eggs, Clairton coke",Coughing as soon as I step outside,"USS Clairton Coke is endangering everyone’s respiratory health. It MUST be closed immediately. This has gone on FAR too long, and USS is snubbing its nose at regulations, willfully poisoning us."
1587126100,04/17/2020 14:21:40 +02:00,5,40.4262,-79.9172,15217,Sulphur Dioxide ,,"Shut it down. If county residents can burn in the county, Claritin Coke Works shouldn’t allowed either. "
1587126489,04/17/2020 14:28:09 +02:00,5,40.3867,-79.9051,15120,Sulfur,Disrupted sleep. Nausea. Everything is closed up and it's so bad you can smell it inside the house. Disgusting. ,
1587126611,04/17/2020 14:30:11 +02:00,5,40.4349,-79.9119,15217,Sulfur,Stuffy nose,
1587126798,04/17/2020 14:33:18 +02:00,3,40.4241,-79.9304,15217,industrial burning smell,"Nausea, maybe not related to smell",
1587126823,04/17/2020 14:33:43 +02:00,3,40.4337,-79.9579,15213,,,
1587126864,04/17/2020 14:34:24 +02:00,5,40.4301,-79.9302,15217,,,
1587127112,04/17/2020 14:38:32 +02:00,4,40.4307,-79.9208,15217,Industrial odor,,
1587127414,04/17/2020 14:43:34 +02:00,5,40.4688,-79.9263,15206,Industrial,,"Funny that Allegheny County is sending people emails telling us not to burn wood, but they are allowing industrial polluters to do this to our air all day every day."
1587127462,04/17/2020 14:44:22 +02:00,5,40.476,-79.9255,15206,,,
1587127686,04/17/2020 14:48:06 +02:00,4,40.4264,-79.9286,15217,Industrial,,
1587127760,04/17/2020 14:49:20 +02:00,4,40.44,-79.9361,15217,"Sulfur, very bad smell",,It’s a horrible smell this morning 
1587127858,04/17/2020 14:50:58 +02:00,5,40.4422,-79.936,15217,"Toxic smell, barely able to breath air",,
1587128307,04/17/2020 14:58:27 +02:00,4,40.45,-79.9156,15206,Industrial- Clariton coke works ,Upset stomach nausea,
1587128727,04/17/2020 15:05:27 +02:00,5,40.4315,-79.8976,15218,Rotten eggs,,
1587128771,04/17/2020 15:06:11 +02:00,3,40.4508,-79.9381,15232,,,
1587128930,04/17/2020 15:08:50 +02:00,3,40.4729,-79.9174,15206,Industrial ,,
1587129108,04/17/2020 15:11:48 +02:00,5,40.4506,-79.9326,15232,Sulfur,,
1587129329,04/17/2020 15:15:29 +02:00,4,40.4174,-79.9388,15207,Industrial ,,
1587129338,04/17/2020 15:15:38 +02:00,5,40.4713,-79.9201,15206,Sulfur industrial ,Headache ,Foul.  Ruined the ability to walk the dogs this morning.
1587129468,04/17/2020 15:17:48 +02:00,3,40.5381,-79.9642,15116,Industrial Sulfur,,
1587129491,04/17/2020 15:18:11 +02:00,4,40.4434,-79.9288,15217,,,
1587129493,04/17/2020 15:18:13 +02:00,4,40.4563,-79.9268,15232,Industrial ,,
1587129643,04/17/2020 15:20:43 +02:00,5,40.4964,-79.9236,15215,Industrial,,
1587129706,04/17/2020 15:21:46 +02:00,4,40.4271,-79.9314,15217,Smells like America has opened up again.,,
1587129880,04/17/2020 15:24:40 +02:00,3,40.4257,-79.8828,15218,Industrial,,
1587129890,04/17/2020 15:24:50 +02:00,3,40.4265,-79.8833,15218,Industrial,,
1587130094,04/17/2020 15:28:14 +02:00,3,40.4628,-79.9402,15224,Industrial,,
1587130249,04/17/2020 15:30:49 +02:00,3,40.4353,-79.9228,15217,Industrial,,
1587130258,04/17/2020 15:30:58 +02:00,3,40.4363,-79.8866,15218,Sulfur ,Sore throat. ,
1587130435,04/17/2020 15:33:55 +02:00,4,40.4622,-79.9382,15232,,,
1587130472,04/17/2020 15:34:32 +02:00,4,40.4231,-79.922,15217,Industrial ,,
1587130497,04/17/2020 15:34:57 +02:00,4,40.4408,-79.9138,15217,,,
1587130518,04/17/2020 15:35:18 +02:00,3,40.4495,-79.9407,15232,Industrie ,Headache ,
1587130660,04/17/2020 15:37:40 +02:00,4,40.4464,-79.93,15217,,,
1587130703,04/17/2020 15:38:23 +02:00,4,40.4501,-79.9022,15208,Rotten eggs,,
1587130737,04/17/2020 15:38:57 +02:00,5,40.4517,-79.9353,15232,"Sulphur, thick, benzenes",,
1587130743,04/17/2020 15:39:03 +02:00,4,40.4136,-80.0608,15205,,"Sore throat, runny nose, general irritation",
1587130986,04/17/2020 15:43:06 +02:00,4,40.4603,-79.9385,15232,,,
1587130988,04/17/2020 15:43:08 +02:00,4,40.4309,-79.9152,15217,Industrial smoke,Nasal irritation,
1587131062,04/17/2020 15:44:22 +02:00,4,40.4188,-79.9306,15217,,,
1587131115,04/17/2020 15:45:15 +02:00,5,40.4521,-79.9259,15232,"Sulfur, industrial","Nausea, eyes watering","Enough is enough with this crap, especially given the current situation!!"
1587131409,04/17/2020 15:50:09 +02:00,4,40.4224,-79.9411,15207,"Sulfur, industrial",Sinus irritated,
1587131465,04/17/2020 15:51:05 +02:00,5,40.4472,-79.9251,15217,Burning toxins ,Sickly ,"This is by far the stupidest thing Pittsburgh and Zpahave ever die and you Shane yourselves governor and mayors 
Don’t excoect re election "
1587131853,04/17/2020 15:57:33 +02:00,5,40.4646,-79.9287,15206,Industrial ,,
1587132541,04/17/2020 16:09:01 +02:00,4,40.4515,-79.9,15208,Burning sulphu,"Burning nose, headache, dizziness",
1587132564,04/17/2020 16:09:24 +02:00,4,40.4496,-79.9009,15208,Burning sulphur,"Burning nose, headache, dizziness",
1587132867,04/17/2020 16:14:27 +02:00,3,40.541,-79.9347,15116,Industrial,,
1587133051,04/17/2020 16:17:31 +02:00,5,40.4361,-79.8913,15221,Industrial ,Head ache nausea ,
1587135398,04/17/2020 16:56:38 +02:00,4,40.4717,-79.9252,15206,,,
1587135645,04/17/2020 17:00:45 +02:00,2,40.4085,-80.0262,15216,Metallic,Scratchy throat,
1587135799,04/17/2020 17:03:19 +02:00,5,40.433,-79.9289,15217,Us steel garbage,,
1587135805,04/17/2020 17:03:25 +02:00,1,40.3398,-80.0297,15102,,,
1587136058,04/17/2020 17:07:38 +02:00,3,40.4546,-79.9207,15206,,,
1587136246,04/17/2020 17:10:46 +02:00,1,40.51,-80.0779,15202,,,
1587136261,04/17/2020 17:11:01 +02:00,3,40.3527,-79.883,15034,,,
